,name,review_count,rating,price,latitude,longitude,alias,address1,city,zip_code,display_address
941,L & B Spumoni Gardens,4156,4.0,$,40.594715,-73.981316,pizza,2725 86th St,Brooklyn,11223,"['2725 86th St', 'Brooklyn, NY 11223']"
942,Ippudo NY,10218,4.0,$$,40.73092,-73.99015,ramen,65 4th Ave,New York,10003,"['65 4th Ave', 'New York, NY 10003']"
943,Juliana's,2416,4.5,$$,40.70274718768062,-73.99343490196397,pizza,19 Old Fulton St,Brooklyn,11201,"['19 Old Fulton St', 'Brooklyn, NY 11201']"
944,LoveMama,5878,4.5,$$,40.73040872251208,-73.98612673033213,thai,174 2nd Ave,New York,10003,"['174 2nd Ave', 'New York, NY 10003']"
945,Doughnut Plant,3311,4.5,$$,40.71632,-73.98848,donuts,379 Grand St,New York,10002,"['379 Grand St', 'New York, NY 10002']"
946,Clinton Street Baking Company,5424,4.0,$$,40.721128,-73.983933,bakeries,4 Clinton St,New York,10002,"['4 Clinton St', 'New York, NY 10002']"
947,Cafe Madeline,577,4.0,$$,40.6419312,-73.9633539,breakfast_brunch,1603 Cortelyou Rd,Brooklyn,11226,"['1603 Cortelyou Rd', 'Brooklyn, NY 11226']"
948,Joe's Shanghai,6669,4.0,$$,40.7156608,-73.9967012,shanghainese,46 Bowery St,New York,10013,"['46 Bowery St', 'New York, NY 10013']"
949,Taiyaki NYC,3101,4.5,$,40.71789,-73.9988,desserts,119 Baxter St,New York,10013,"['119 Baxter St', 'New York, NY 10013']"
950,Thai Villa,4050,4.5,$$,40.73902,-73.99065,thai,5 E 19th St,New York,10003,"['5 E 19th St', 'G Floor', 'New York, NY 10003']"
951,Chinatown Ice Cream Factory,2933,4.0,$,40.715452,-73.99818,icecream,65 Bayard St,New York,10013,"['65 Bayard St', 'New York, NY 10013']"
952,Los Tacos No.1,3338,4.5,$,40.7425547,-74.0060838,tacos,75 9th Ave,New York,10011,"['75 9th Ave', 'New York, NY 10011']"
953,Russ & Daughters,2477,4.5,$$,40.722589,-73.9882828294139,bagels,179 E Houston St,New York,10002,"['179 E Houston St', 'New York, NY 10002']"
954,Dominique Ansel Bakery,4966,4.0,$$,40.72516,-74.00296,bakeries,189 Spring St,New York,10012,"['189 Spring St', 'New York, NY 10012']"
955,ZuriLee Restaurant,298,4.5,$$,40.654521,-73.959443,caribbean,755 Flatbush Ave,Brooklyn,11226,"['755 Flatbush Ave', 'Brooklyn, NY 11226']"
956,Wah Fung No 1,1731,4.5,$,40.71735,-73.99457,hotdogs,79 Chrystie St,New York,10002,"['79 Chrystie St', 'New York, NY 10002']"
957,Bonafini,394,4.0,$$,40.65704,-73.96003,breakfast_brunch,663 Flatbush Ave,Brooklyn,11225,"['663 Flatbush Ave', 'Brooklyn, NY 11225']"
958,Thai Farm Kitchen - Brooklyn,293,4.5,$$,40.644041754256,-73.9760518446565,thai,416 Church Ave,Brooklyn,11218,"['416 Church Ave', 'Brooklyn, NY 11218']"
959,Lombardi's Pizza,6289,4.0,$$,40.7215934960083,-73.9955956044561,pizza,32 Spring St,New York,10012,"['32 Spring St', 'New York, NY 10012']"
960,Werkstatt,288,4.5,$$,40.645298,-73.970234,austrian,509 Coney Island Ave,Brooklyn,11218,"['509 Coney Island Ave', 'Brooklyn, NY 11218']"
961,Wheated,343,4.5,$$,40.6465968960541,-73.9704950265688,pizza,905 Church Ave,Brooklyn,11218,"['905 Church Ave', 'Brooklyn, NY 11218']"
962,Rubirosa,2602,4.5,$$,40.722766,-73.996233,italian,235 Mulberry St,New York,10012,"['235 Mulberry St', 'New York, NY 10012']"
963,Spot Dessert Bar,3199,4.0,$$,40.72939,-73.98892,desserts,13 St Marks Pl,New York,10003,"['13 St Marks Pl', 'New York, NY 10003']"
964,Upstate Craft Beer & Oyster Bar,1960,4.5,$$,40.726373,-73.986557,seafood,95 1st Ave,New York,10003,"['95 1st Ave', 'New York, NY 10003']"
965,Amélie,2779,4.5,$$$,40.7327,-73.99766,french,22 W 8th St,New York,10011,"['22 W 8th St', 'New York, NY 10011']"
966,Smorgasburg - Prospect Park,312,4.5,$$,40.66642,-73.97535,streetvendors,Prospect Park,Brooklyn,11225,"['Prospect Park', 'Brooklyn, NY 11225']"
967,Gandhi Fine Indian Cuisine,376,4.0,$$,40.6552099,-73.95648,indpak,2032 Bedford Ave,Brooklyn,11226,"['2032 Bedford Ave', 'Brooklyn, NY 11226']"
968,Olio e Più,3159,4.5,$$,40.733798036104304,-73.99977392649927,pizza,3 Greenwich Ave,New York,10014,"['3 Greenwich Ave', 'New York, NY 10014']"
969,Cafe Tibet,346,4.0,$$,40.641126,-73.964031,himalayan,1510 Cortelyou Rd,Brooklyn,11226,"['1510 Cortelyou Rd', 'Brooklyn, NY 11226']"
970,Empanada City,247,4.5,$$,40.6617,-73.95046,empanadas,363 Lincoln Rd,Brooklyn,11225,"['363 Lincoln Rd', 'Brooklyn, NY 11225']"
971,Lowerline,208,4.5,$$,40.67421,-73.96324,cajun,794 Washington Ave,Brooklyn,11238,"['794 Washington Ave', 'Brooklyn, NY 11238']"
972,Cheryl's Global Soul,969,4.0,$$,40.673563,-73.967517,breakfast_brunch,236 Underhill Ave,Brooklyn,11238,"['236 Underhill Ave', 'Brooklyn, NY 11238']"
973,Krupa Grocery,349,4.5,$$,40.6598242,-73.980508,bars,231 Prospect Park W,Brooklyn,11215,"['231 Prospect Park W', 'Brooklyn, NY 11215']"
974,Zen Vegetarian House,296,4.0,$$,40.65396,-73.95937,vegetarian,773 Flatbush Ave,Brooklyn,11226,"['773 Flatbush Ave', 'Brooklyn, NY 11226']"
975,Aunts et Uncles,115,4.5,$$,40.65207,-73.94954,cafes,1407 Nostrand Ave,Brooklyn,11226,"['1407 Nostrand Ave', 'Brooklyn, NY 11226']"
976,Raku,1303,4.5,$$,40.7264988089246,-73.9866526052356,japanese,342 E 6th St,New York,10003,"['342 E 6th St', 'New York, NY 10003']"
977,Lips Cafe,103,4.5,$$,40.6519264758132,-73.949863678108,cafes,1412 Nostrand Ave,Brooklyn,11226,"['1412 Nostrand Ave', 'Brooklyn, NY 11226']"
978,Amy Thai Bistro,212,4.5,$$,40.66055,-73.9604851,thai,545 Flatbush Ave,Brooklyn,11225,"['545 Flatbush Ave', 'Brooklyn, NY 11225']"
979,Mayfield,570,4.0,$$,40.67492409427757,-73.95660173893404,newamerican,688 Franklin Ave,Brooklyn,11238,"['688 Franklin Ave', 'Brooklyn, NY 11238']"
980,Peaches,1247,3.5,$$,40.6818070319111,-73.9346463688382,southern,393 Lewis Ave,Brooklyn,11233,"['393 Lewis Ave', 'Brooklyn, NY 11233']"
981,Suede,1241,3.5,$$,40.64455,-73.92342,caribbean,5610 Clarendon Rd,Brooklyn,11203,"['5610 Clarendon Rd', 'Brooklyn, NY 11203']"
982,Fonda Park Slope,863,4.0,$$,40.663631439209,-73.9846343994141,mexican,434 7th Ave,Brooklyn,11215,"['434 7th Ave', 'Brooklyn, NY 11215']"
983,Am Thai Bistro,579,4.0,$$,40.646825,-73.970082,thai,1003 Church Ave,Brooklyn,11218,"['1003 Church Ave', 'Brooklyn, NY 11218']"
984,Silver Rice,311,4.5,$$,40.6742123562615,-73.9568891376257,japanese,638 Park Pl,Brooklyn,11238,"['638 Park Pl', 'Brooklyn, NY 11238']"
985,Saraghina Pizzeria,943,4.0,$$,40.6837407,-73.9353473,pizza,350 Lewis Ave,Brooklyn,11233,"['350 Lewis Ave', 'Brooklyn, NY 11233']"
986,Mariella,360,4.5,$$,40.6662419,-73.985749,italian,492 6th Ave,Brooklyn,11215,"['492 6th Ave', 'Brooklyn, NY 11215']"
987,Sweet Chick,770,4.0,$$,40.67763,-73.97255,newamerican,341 Flatbush Ave,Brooklyn,11217,"['341 Flatbush Ave', 'Brooklyn, NY 11217']"
988,Island Express,171,4.5,$,40.6469910390249,-73.9583377078496,caribbean,998 Flatbush Ave,Brooklyn,11226,"['998 Flatbush Ave', 'Brooklyn, NY 11226']"
989,Ix Restaurant,176,4.5,$$,40.6609148441096,-73.9613892462263,coffee,43 Lincoln Rd,Brooklyn,11225,"['43 Lincoln Rd', 'Brooklyn, NY 11225']"
990,Catfish,714,4.0,$$,40.674106,-73.953529,bars,1433 Bedford Ave,Brooklyn,11216,"['1433 Bedford Ave', 'Brooklyn, NY 11216']"
991,Parlay,435,4.0,$$,40.64633386735532,-73.99850029937564,newamerican,4024 8th Ave,Sunset Park,11232,"['4024 8th Ave', 'Sunset Park, NY 11232']"
992,Black Nile,286,4.5,$$,40.67823,-73.94998,seafood,592 Nostrand Ave,Brooklyn,11216,"['592 Nostrand Ave', 'Brooklyn, NY 11216']"
993,Mimi's Hummus,362,4.0,$$,40.64035,-73.9667,mediterranean,1209 Cortelyou Rd,Brooklyn,11218,"['1209 Cortelyou Rd', 'Brooklyn, NY 11218']"
994,Colina Cuervo,198,4.5,$$,40.6713243870099,-73.9503035730164,cafes,759 Nostrand Ave,Brooklyn,11216,"['759 Nostrand Ave', 'Brooklyn, NY 11216']"
995,Kimchi Grill,625,4.0,$$,40.6750885,-73.9634982,korean,766 Washington Ave,Brooklyn,11238,"['766 Washington Ave', 'Brooklyn, NY 11238']"
996,Oxalis,192,4.5,$$$,40.673109,-73.9626279,french,791 Washington Ave,Brooklyn,11238,"['791 Washington Ave', 'Brooklyn, NY 11238']"
997,Frenchy's Food Truck,93,5.0,$,40.6706988393431,-73.9577984064817,coffee,341 Eastern Pkwy,Brooklyn,11238,"['341 Eastern Pkwy', 'Brooklyn, NY 11238']"
998,Brooklyn Tea,127,5.0,$$,40.68084,-73.94982,tea,524 Nostrand Ave,Brooklyn,11216,"['524 Nostrand Ave', 'Brooklyn, NY 11216']"
999,Luigi's Pizza,391,4.5,$,40.66163,-73.99334,pizza,686 5th Ave,Brooklyn,11215,"['686 5th Ave', 'Brooklyn, NY 11215']"
1000,Cafe Mogador,2005,4.0,$$,40.727258767439,-73.9845085144043,moroccan,101 St Marks Pl,New York,10009,"['101 St Marks Pl', 'New York, NY 10009']"
1001,Ramen Danbo,389,4.5,$$,40.6761199579391,-73.9745199680328,ramen,52 7th Ave,Brooklyn,11217,"['52 7th Ave', 'Brooklyn, NY 11217']"
1002,Roots Cafe,333,4.5,$$,40.6628485,-73.9916831,coffee,639 5th Ave,Brooklyn,11215,"['639 5th Ave', 'Brooklyn, NY 11215']"
1003,PLG Coffee House and Tavern,316,4.0,$$,40.6598596691337,-73.9533801189785,coffee,499 Rogers Ave,Brooklyn,11225,"['499 Rogers Ave', 'Brooklyn, NY 11225']"
1004,Athena Mediterranean Cuisine,391,4.5,$$,40.66476,-73.98648,mediterranean,535 6th Ave,Brooklyn,11215,"['535 6th Ave', 'Brooklyn, NY 11215']"
1005,The Castello Plan,380,4.0,$$,40.6403278076802,-73.9666944709866,newamerican,1213 Cortelyou Rd,Brooklyn,11218,"['1213 Cortelyou Rd', 'Brooklyn, NY 11218']"
1006,Penny House Cafe,286,4.5,$,40.676044,-73.963713,coffee,732 Washington Ave,Brooklyn,11238,"['732 Washington Ave', 'Brooklyn, NY 11238']"
1007,Sycamore Bar + Flowershop,343,4.0,$$,40.639719,-73.967158,bars,1118 Cortelyou Rd,Brooklyn,11218,"['1118 Cortelyou Rd', 'Brooklyn, NY 11218']"
1008,Natural Blend,207,4.5,$,40.6738776,-73.9628763,vegetarian,769A Washington Ave,Brooklyn,11238,"['769A Washington Ave', 'Brooklyn, NY 11238']"
1009,Purple Yam,444,3.5,$$,40.6402061280108,-73.9656538486476,filipino,1314 Cortelyou Rd,Brooklyn,11226,"['1314 Cortelyou Rd', 'Brooklyn, NY 11226']"
1010,Giuseppina's,338,4.5,$$,40.6603430973463,-73.9907741546631,pizza,691 6th Ave,Brooklyn,11215,"['691 6th Ave', 'Brooklyn, NY 11215']"
1011,L'albero Dei Gelati,276,4.5,$$,40.671932,-73.9836569,gelato,341 5th Ave,Brooklyn,11215,"['341 5th Ave', 'Brooklyn, NY 11215']"
1012,Der Pioneer,155,4.5,$$,40.64606,-73.97217,coffee,737 Church Ave,Brooklyn,11218,"['737 Church Ave', 'Brooklyn, NY 11218']"
1013,Olmsted,438,4.0,$$$,40.67713,-73.96869,newamerican,659 Vanderbilt Ave,Brooklyn,11238,"['659 Vanderbilt Ave', 'Brooklyn, NY 11238']"
1014,Song,1090,3.5,$$,40.6735,-73.9825199,thai,295 5th Ave,Brooklyn,11215,"['295 5th Ave', 'Brooklyn, NY 11215']"
1015,Four & Twenty Blackbirds,749,4.0,$$,40.67206,-73.99015,bakeries,439 3rd Ave,Brooklyn,11215,"['439 3rd Ave', 'Brooklyn, NY 11215']"
1016,Purbird,471,4.0,$$,40.67985,-73.97518,newamerican,82 Sixth Ave,Brooklyn,11217,"['82 Sixth Ave', 'Brooklyn, NY 11217']"
1017,Giovanni's Brooklyn Eats,512,4.0,$$,40.6601105,-73.9835205,italian,1657 8th Ave,Brooklyn,11215,"['1657 8th Ave', 'Brooklyn, NY 11215']"
1018,Jalsa - Grill & Gravy,161,4.5,$$,40.6382322,-73.9688152,halal,786 Coney Island Ave,Brooklyn,11218,"['786 Coney Island Ave', 'Brooklyn, NY 11218']"
1019,Gueros,619,4.0,$$,40.67521,-73.95657,tex-mex,605 Prospect Pl,Brooklyn,11238,"['605 Prospect Pl', 'Brooklyn, NY 11238']"
1020,Saigon Grill & Bar,259,4.5,$$,40.61883,-73.93099,vietnamese,4521 Ave N,Brooklyn,11234,"['4521 Ave N', 'Brooklyn, NY 11234']"
1021,Bricolage,593,4.0,$$$,40.67792,-73.97975,vietnamese,162 5th Ave,Brooklyn,11217,"['162 5th Ave', 'Brooklyn, NY 11217']"
1022,Zanmi,165,4.5,$$,40.6579395,-73.9505773,haitian,1206 Nostrand Ave,Brooklyn,11225,"['1206 Nostrand Ave', 'Brooklyn, NY 11225']"
1023,Sip Unwine,172,4.0,$$,40.64101,-73.95592,wine_bars,1197 Flatbush Ave,Brooklyn,11226,"['1197 Flatbush Ave', 'Brooklyn, NY 11226']"
1024,Buttermilk Bakeshop,329,4.5,$,40.67491,-73.98171,bakeries,260 5th Ave,Brooklyn,11215,"['260 5th Ave', 'Brooklyn, NY 11215']"
1025,Sushi Katsuei,484,4.0,$$$,40.6707147,-73.9785903,sushi,210 7th Ave,Brooklyn,11215,"['210 7th Ave', 'Brooklyn, NY 11215']"
1026,Suzy's Roti Parlour,189,4.5,$$,40.64666,-73.97048,trinidadian,907 Church Ave,Brooklyn,11218,"['907 Church Ave', 'Brooklyn, NY 11218']"
1027,Korzo,468,4.0,$$,40.66199,-73.99238,modern_european,667 5th Ave,Brooklyn,11215,"['667 5th Ave', 'Brooklyn, NY 11215']"
1028,Roll-N-Roaster,1224,4.0,$,40.5840481565596,-73.9396257952115,tradamerican,2901 Emmons Ave,Brooklyn,11235,"['2901 Emmons Ave', 'Brooklyn, NY 11235']"
1029,Bagel Pub,494,4.0,$,40.6696865704743,-73.9868907811782,cafes,287 9th St,Brooklyn,11215,"['287 9th St', 'Brooklyn, NY 11215']"
1030,Tava Turkish Mediterranean,226,4.5,$$,40.673165,-73.983292,turkish,318 5th Ave,Brooklyn,11215,"['318 5th Ave', 'Brooklyn, NY 11215']"
1031,Lioni Italian Heroes,434,4.5,$$,40.61572,-74.00482,cheese,7803 15th Ave,Brooklyn,11228,"['7803 15th Ave', 'Brooklyn, NY 11228']"
1032,Banh Mi Place,290,4.0,$$,40.6732865,-73.9631,vietnamese,824 Washington Ave,Brooklyn,11238,"['824 Washington Ave', 'Brooklyn, NY 11238']"
1033,Palo Santo,559,4.0,$$$,40.676716,-73.982009,latin,652 Union St,Brooklyn,11215,"['652 Union St', 'Brooklyn, NY 11215']"
1034,Lo Duca Pizza,134,4.5,$,40.6349400235262,-73.9625812061059,pizza,14 Newkirk Plz,Brooklyn,11226,"['14 Newkirk Plz', 'Brooklyn, NY 11226']"
1035,Brennan & Carr,720,4.0,$$,40.600247,-73.942094,tradamerican,3432 Nostrand Ave,Brooklyn,11229,"['3432 Nostrand Ave', 'Brooklyn, NY 11229']"
1036,El Jeffe,284,4.5,$$,40.6801601,-73.9419752,newmexican,1483 Fulton St,Brooklyn,11216,"['1483 Fulton St', 'Brooklyn, NY 11216']"
1037,Tacos El Bronco,636,4.0,$,40.65006,-74.00915,mexican,4324 4th Ave,Brooklyn,11220,"['4324 4th Ave', 'Brooklyn, NY 11220']"
1038,Cafe Rue Dix,399,4.0,$$,40.6740232907878,-73.9538387930572,french,1451 Bedford Ave,Brooklyn,11216,"['1451 Bedford Ave', 'Brooklyn, NY 11216']"
1039,The Royal Palms Shuffleboard Brooklyn,380,4.5,$$,40.67852,-73.98698,cocktailbars,514 Union St,Brooklyn,11215,"['514 Union St', 'Brooklyn, NY 11215']"
1040,Oita Nyc,297,4.5,$$,40.675012,-73.976204,sushi,833 Union St,Brooklyn,11217,"['833 Union St', 'Brooklyn, NY 11217']"
1041,Geido,343,4.0,$$,40.67792,-73.97266,japanese,331 Flatbush Ave,Brooklyn,11217,"['331 Flatbush Ave', 'Brooklyn, NY 11217']"
1042,Camillo,172,4.0,$$,40.6596,-73.95081,italian,1146 Nostrand Ave,Brooklyn,11225,"['1146 Nostrand Ave', 'Brooklyn, NY 11225']"
1043,Ashoka Grill,215,4.0,$$,40.6356477,-73.9508667,indpak,1436 Flatbush Ave,Brooklyn,11210,"['1436 Flatbush Ave', 'Brooklyn, NY 11210']"
1044,Ki Sushi,224,4.5,$$,40.6784417729132,-73.9734394269355,japanese,282 Flatbush Ave,Brooklyn,11217,"['282 Flatbush Ave', 'Brooklyn, NY 11217']"
1045,Culture An American Yogurt Company,314,4.5,$$,40.67232,-73.98339,icecream,331 5th Ave,Brooklyn,11215,"['331 5th Ave', 'Brooklyn, NY 11215']"
1046,Nacho Macho Taco,309,4.0,$$,40.6764068073189,-73.9627275318417,mexican,417 Prospect Pl,Crown Heights,11238,"['417 Prospect Pl', 'Crown Heights, NY 11238']"
1047,Nostro Ristorante,294,4.5,$$,40.660738,-73.994285,italian,710 5th Ave,Brooklyn,11215,"['710 5th Ave', 'Brooklyn, NY 11215']"
1048,A&A Bake and Double and Roti Shop,267,4.5,$,40.68043,-73.94795,bakeries,1337 Fulton St,Brooklyn,11216,"['1337 Fulton St', 'Brooklyn, NY 11216']"
1049,L'Antagoniste,301,4.5,$$$,40.68501,-73.92961,french,238 Malcolm X Blvd,Brooklyn,11221,"['238 Malcolm X Blvd', 'Brooklyn, NY 11221']"
1050,Dale View Biscuits and Beer,134,4.5,$$,40.65893,-73.95064,cafes,1170 Nostrand Ave,Brooklyn,11225,"['1170 Nostrand Ave', 'Brooklyn, NY 11225']"
1051,Brooklyn Burgers & Beer,396,4.0,$$,40.6743507,-73.9815826,burgers,259 5th Ave,Brooklyn,11215,"['259 5th Ave', 'Brooklyn, NY 11215']"
1052,La Bagel Delight,323,4.0,$,40.668548813868,-73.980512840055,bagels,284 7th Ave,Brooklyn,11215,"['284 7th Ave', 'Brooklyn, NY 11215']"
1053,Blue Sky Bakery,247,4.5,$,40.6810913085938,-73.9769515991211,bakeries,53 5th Ave,Brooklyn,11217,"['53 5th Ave', 'Brooklyn, NY 11217']"
1054,Brookvin,317,4.0,$$,40.6652526855469,-73.9825668334961,wine_bars,381 7th Ave,Brooklyn,11215,"['381 7th Ave', 'Brooklyn, NY 11215']"
1055,Miss Ada,341,4.5,$$$,40.689436,-73.9723809,mediterranean,184 Dekalb Ave,Brooklyn,11205,"['184 Dekalb Ave', 'Brooklyn, NY 11205']"
1056,Villabate Alba,544,4.0,$$,40.61603,-73.99293,bakeries,7001 18th Ave,Brooklyn,11204,"['7001 18th Ave', 'Brooklyn, NY 11204']"
1057,Michael's of Brooklyn,294,4.5,$$$,40.6076329987397,-73.9428921973385,italian,2929 Ave R,Brooklyn,11229,"['2929 Ave R', 'Brooklyn, NY 11229']"
1058,Greedi Kitchen,195,4.5,$$,40.6763513,-73.9523247,vegan,1031 Bergen St,Brooklyn,11216,"['1031 Bergen St', 'Brooklyn, NY 11216']"
1059,Lady Moo Moo Ice Cream,110,5.0,$,40.6815518229652,-73.9200956001878,icecream,365 Chauncey St,Brooklyn,11233,"['365 Chauncey St', 'Brooklyn, NY 11233']"
1060,Gnarly Eats,270,4.5,$$,40.663201,-73.984806,burgers,447 7th Ave,Brooklyn,11215,"['447 7th Ave', 'Brooklyn, NY 11215']"
1061,The Commissioner,152,5.0,$,40.67488565326687,-73.981396,pubs,247 5th Ave,Brooklyn,11215,"['247 5th Ave', 'Brooklyn, NY 11215']"
1062,The Double Windsor,437,4.0,$$,40.66063,-73.98056,pubs,210 Prospect Park W,Brooklyn,11215,"['210 Prospect Park W', 'Brooklyn, NY 11215']"
1063,Nourish,316,4.0,$$,40.677941,-73.968455,thai,637A Vanderbilt Ave,Brooklyn,11238,"['637A Vanderbilt Ave', 'Brooklyn, NY 11238']"
1064,Surfish Bistro,387,4.0,$$,40.6687008,-73.9936051,latin,550 3rd Ave,Brooklyn,11215,"['550 3rd Ave', 'Brooklyn, NY 11215']"
1065,Bombay Grill,249,4.5,$$,40.68395749161352,-73.9543181843268,indpak,1176 Bedford Ave,Brooklyn,11216,"['1176 Bedford Ave', 'Brooklyn, NY 11216']"
1066,Salem's Hour,138,4.5,$$,40.660554,-73.9507766,cafes,1110 Nostrand Ave,Brooklyn,11225,"['1110 Nostrand Ave', 'Brooklyn, NY 11225']"
1067,Sweet Brooklyn Bar And Grill,461,4.0,$$,40.6778662988215,-73.9500002190471,gastropubs,608 Nostrand Ave,Brooklyn,11216,"['608 Nostrand Ave', 'Brooklyn, NY 11216']"
1068,Ugly Baby,370,4.5,$$,40.67795,-73.9961,thai,407 Smith St,Brooklyn,11231,"['407 Smith St', 'Brooklyn, NY 11231']"
1069,Hanco's,546,4.0,$,40.666319,-73.982388,vietnamese,350 7th Ave,Brooklyn,11215,"['350 7th Ave', 'Brooklyn, NY 11215']"
1070,Le Paddock,322,4.0,$$,40.65295,-73.97588,french,1235 Prospect Ave,Brooklyn,11218,"['1235 Prospect Ave', 'Brooklyn, NY 11218']"
1071,Frankies 457 Spuntino,855,4.0,$$$,40.677328,-73.997972,italian,457 Court St,Brooklyn,11231,"['457 Court St', 'Brooklyn, NY 11231']"
1072,Chuan Tian Xia 川天下,233,4.5,$$,40.6397,-74.009131,szechuan,5502 7th Ave,Brooklyn,11220,"['5502 7th Ave', 'Brooklyn, NY 11220']"
1073,Ital Kitchen,147,4.5,$$,40.66962,-73.95804,vegetarian,1032 Union St,Brooklyn,11225,"['1032 Union St', 'Brooklyn, NY 11225']"
1074,Ali's Trinidad Roti Shop,310,4.0,$,40.68065,-73.95061,trinidadian,1267 Fulton St,Brooklyn,11216,"['1267 Fulton St', 'Brooklyn, NY 11216']"
1075,Liu's Shanghai,422,4.5,$$,40.6026411895768,-74.0038766549142,shanghainese,1869 Bath Ave,Brooklyn,11214,"['1869 Bath Ave', 'Brooklyn, NY 11214']"
1076,Buntopia,335,4.5,$$,40.69598,-73.93398,asianfusion,994 Broadway,Brooklyn,11221,"['994 Broadway', 'Brooklyn, NY 11221']"
1077,Batata,201,4.0,$$,40.6480942834742,-73.9791212747221,mideastern,3021 Fort Hamilton Pkwy,Brooklyn,11218,"['3021 Fort Hamilton Pkwy', 'Brooklyn, NY 11218']"
1078,Speedy Romeo,634,4.0,$$,40.6875154792236,-73.959874469611,pizza,376 Classon Ave,Brooklyn,11238,"['376 Classon Ave', 'Brooklyn, NY 11238']"
1079,Bar Crudo,184,4.5,$$$,40.670226,-73.985768,seafood,412 Fifth Ave,Brooklyn,11215,"['412 Fifth Ave', 'Brooklyn, NY 11215']"
1080,Threes Brewing,422,4.0,$$,40.6797218322754,-73.9821624755859,venues,333 Douglass St,Brooklyn,11217,"['333 Douglass St', 'Brooklyn, NY 11217']"
1081,Gino's Restaurant,739,4.0,$$,40.63,-74.02274,pizza,7414 5th Ave,Brooklyn,11209,"['7414 5th Ave', 'Brooklyn, NY 11209']"
1082,Peppa's Jerk Chicken Restaurant,258,4.0,$$,40.65493,-73.95988,caribbean,738 Flatbush Ave,Brooklyn,11226,"['738 Flatbush Ave', 'Brooklyn, NY 11226']"
1083,Super Power,162,4.5,$$,40.6739268745309,-73.9503274715026,cocktailbars,722 Nostrand Ave,Brooklyn,11216,"['722 Nostrand Ave', 'Brooklyn, NY 11216']"
1084,Slow Loris,147,4.5,$$,40.6601311,-73.9607934,korean,556 Flatbush Ave,Brooklyn,11225,"['556 Flatbush Ave', 'Brooklyn, NY 11225']"
1085,Ladybird Bakery,378,4.0,$$,40.664253,-73.9806656251455,bakeries,1112 8th Ave,Brooklyn,11215,"['1112 8th Ave', 'Brooklyn, NY 11215']"
1086,Pasta Louise,197,4.5,$$,40.666091,-73.9787254,italian,803 8th Ave,Brooklyn,11215,"['803 8th Ave', 'Brooklyn, NY 11215']"
1087,Pig Beach,671,4.0,$$,40.6792941479875,-73.9880264255794,bbq,480 Union St,Brooklyn,11231,"['480 Union St', 'Brooklyn, NY 11231']"
1088,Panzerotti Bites,153,5.0,$$,40.683715,-73.99227,italian,235 Smith St,Brooklyn,11231,"['235 Smith St', 'Brooklyn, NY 11231']"
1089,Taqueria Milear,236,4.0,$,40.6729835327648,-73.9503121359905,mexican,752A Nostrand Ave,Crown Heights,11216,"['752A Nostrand Ave', 'Crown Heights, NY 11216']"
1090,Qathra,328,4.0,$$,40.639608,-73.967399,coffee,1112 Cortelyou Rd,Brooklyn,11218,"['1112 Cortelyou Rd', 'Brooklyn, NY 11218']"
1091,La Villa,548,4.0,$$,40.6743319055498,-73.9816949398812,italian,261 5th Ave,Brooklyn,11215,"['261 5th Ave', 'Brooklyn, NY 11215']"
1092,Kai Feng Fu 開封府鍋貼,288,4.5,$,40.64201,-74.00238,chinese,4801 8th Ave,Brooklyn,11220,"['4801 8th Ave', 'Brooklyn, NY 11220']"
